"gene_id","gene_body_methylation","promoter_methylation"
"ENSMUSG00000000001",72.3104241696679,21.2373737373737
"ENSMUSG00000000003",70.6005056890013,85
"ENSMUSG00000000028",79.303899048797,11.6627634660422
"ENSMUSG00000000031",72.6706650424599,64.3633540372671
"ENSMUSG00000000037",74.1409506074311,73.992673992674
"ENSMUSG00000000049",68.2901712724329,65.4285714285714
"ENSMUSG00000000056",71.2369412050535,62.4259259259259
"ENSMUSG00000000058",43.999518999519,76.4614121510673
"ENSMUSG00000000078",27.0155939980159,88.5416666666667
"ENSMUSG00000000085",75.7960191685024,76.9230769230769
"ENSMUSG00000000088",31.2599611273081,77.2727272727273
"ENSMUSG00000000093",27.5896145751118,21.6695181066439
"ENSMUSG00000000094",55.5242141948698,76.2121212121212
"ENSMUSG00000000103",81.3725490196078,NA
"ENSMUSG00000000120",40.9100340136054,52.6744186046512
"ENSMUSG00000000125",48.5409513440071,0.955513784461153
"ENSMUSG00000000126",52.268890417897,31.4545454545455
"ENSMUSG00000000127",78.7697920534416,72.0666666666667
"ENSMUSG00000000131",77.8887846008027,39.4717261904762
"ENSMUSG00000000134",68.4280709280709,78.5470085470085
"ENSMUSG00000000142",57.3745535028721,42.984693877551
"ENSMUSG00000000148",73.9634585215699,29.625
"ENSMUSG00000000149",66.476826869471,33.6384976525822
"ENSMUSG00000000154",70.4176936475073,76.2626262626263
"ENSMUSG00000000157",68.7796662073189,84.9033816425121
"ENSMUSG00000000159",71.6751067043807,73.4502923976608
"ENSMUSG00000000167",62.2123998114097,72.536231884058
"ENSMUSG00000000168",65.162053327078,20.0374531835206
"ENSMUSG00000000171",56.3600852272727,12.8953953953954
"ENSMUSG00000000182",41.6614452798663,82.8070175438596
"ENSMUSG00000000183",62.1951194567174,82.7583108715184
"ENSMUSG00000000184",54.5749735963259,1.70868347338936
"ENSMUSG00000000194",79.3360805860806,83.0836236933798
"ENSMUSG00000000197",68.501166578623,65.6944444444444
"ENSMUSG00000000202",15.5972761712943,58.1506090808416
"ENSMUSG00000000204",75.6105006105006,43.3333333333333
"ENSMUSG00000000214",67.1082591112046,49.1269841269841
"ENSMUSG00000000215",73.0004313319531,76.1904761904762
"ENSMUSG00000000216",66.4336707960627,67.3333333333333
"ENSMUSG00000000223",78.4751078183998,82.2
"ENSMUSG00000000244",58.0846217274789,76.5873015873016
"ENSMUSG00000000247",25.70513058432,35.752688172043
"ENSMUSG00000000248",80.3099017384732,79.7619047619048
"ENSMUSG00000000253",65.7813669381466,93.5
"ENSMUSG00000000263",64.542586013463,5.38194444444444
"ENSMUSG00000000266",73.0645929988559,87.719298245614
"ENSMUSG00000000275",64.0133602460592,56.167239623122
"ENSMUSG00000000276",62.8524570959995,61.4846743295019
"ENSMUSG00000000278",84.7969706719707,49.9034749034749
"ENSMUSG00000000282",35.7354827764339,38.3006535947712
"ENSMUSG00000000290",75.0036443148688,81.0185185185185
"ENSMUSG00000000295",63.4901807438304,71.1538461538462
"ENSMUSG00000000296",72.599170727537,42.0436507936508
"ENSMUSG00000000301",75.0176916903772,46.6666666666667
"ENSMUSG00000000303",68.094391602795,72.7042160737813
"ENSMUSG00000000305",68.6503536725097,58.1896551724138
"ENSMUSG00000000308",40.1556224899598,23.831569664903
"ENSMUSG00000000317",32.9131094668943,11.2271062271062
"ENSMUSG00000000318",65.2179796649843,86.5432098765432
"ENSMUSG00000000320",47.7500140552089,68.125
"ENSMUSG00000000339",66.5526343575124,63.030303030303
"ENSMUSG00000000340",79.3108882921458,79.2222222222222
"ENSMUSG00000000346",19.1019786910198,29.4029850746269
"ENSMUSG00000000355",66.2097338935574,68.3333333333333
"ENSMUSG00000000359",46.8436324433434,84.1919191919192
"ENSMUSG00000000365",79.055164068617,73.0392156862745
"ENSMUSG00000000374",76.1433772923672,12.8415300546448
"ENSMUSG00000000378",78.8012878107218,91.25
"ENSMUSG00000000381",87.7582240625719,81.25
"ENSMUSG00000000384",61.8776616337592,19.7037037037037
"ENSMUSG00000000385",64.3266723529881,29.9074074074074
"ENSMUSG00000000386",73.4518722018722,44.9122807017544
"ENSMUSG00000000392",78.2991274482503,46.9166666666667
"ENSMUSG00000000394",86.968031968032,89.2857142857143
"ENSMUSG00000000399",76.9705687830688,39.2361111111111
"ENSMUSG00000000402",70.6082934159857,53.7179487179487
"ENSMUSG00000000409",65.7239858906526,79.1147741147741
"ENSMUSG00000000411",70.8974358974359,16.3063492063492
"ENSMUSG00000000416",72.0709482497544,36.7619047619048
"ENSMUSG00000000420",62.9719433034129,63.3024691358025
"ENSMUSG00000000435",55.6864708500223,56.5299823633157
"ENSMUSG00000000439",62.0792315323565,80.6666666666667
"ENSMUSG00000000440",67.5223376387592,74.0740740740741
"ENSMUSG00000000441",61.9180043812397,23.7407407407407
"ENSMUSG00000000486",54.4792983565107,6.83554759416828
"ENSMUSG00000000489",34.4217136692865,67.0915032679738
"ENSMUSG00000000530",57.2000572000572,59.2095238095238
"ENSMUSG00000000531",54.3017250284062,46.4561062520246
"ENSMUSG00000000532",66.4844188714115,97.2222222222222
"ENSMUSG00000000538",74.8231451433481,27.9674796747967
"ENSMUSG00000000544",66.9562863925376,61.2770562770563
"ENSMUSG00000000552",55.8208919814336,35.9490740740741
"ENSMUSG00000000555",51.3792449250617,17.5119047619048
"ENSMUSG00000000560",64.668302435478,6.53409090909091
"ENSMUSG00000000561",53.2761482867415,81.4444444444444
"ENSMUSG00000000562",69.2282164081192,70.8333333333333
"ENSMUSG00000000563",40.7331223628692,80.6547619047619
"ENSMUSG00000000567",31.1031746031746,32.156862745098
"ENSMUSG00000000568",34.2311641637787,7.46770025839793
"ENSMUSG00000000579",61.6452991452991,96.6666666666667
"ENSMUSG00000000581",57.3715393133998,77.7777777777778
"ENSMUSG00000000594",71.8672007925739,91.6666666666667
"ENSMUSG00000000600",74.3239983217957,51.4666666666667
"ENSMUSG00000000605",49.4420502475701,43.7121212121212
"ENSMUSG00000000606",77.8368794326241,53.7037037037037
"ENSMUSG00000000617",57.3904664324746,24.2647058823529
"ENSMUSG00000000627",66.3233581404878,56.4444444444444
"ENSMUSG00000000628",64.2630422758628,17.6991341991342
"ENSMUSG00000000631",68.1872016500282,75.2941176470588
"ENSMUSG00000000632",48.8609586009737,43.631592421915
"ENSMUSG00000000673",80.5812752946511,71.3238770685579
"ENSMUSG00000000682",73.6796113777821,80.527950310559
"ENSMUSG00000000686",57.3567750943561,1.57975460122699
"ENSMUSG00000000690",10.6045434969854,33.2326462923478
"ENSMUSG00000000693",67.6818793451447,34.375
"ENSMUSG00000000701",67.5396825396825,65.3030303030303
"ENSMUSG00000000706",33.3380952380952,43.3870967741936
"ENSMUSG00000000708",71.675119049631,90.3508771929825
"ENSMUSG00000000711",67.94099756691,19.766081871345
"ENSMUSG00000000724",81.3545418167267,86.937984496124
"ENSMUSG00000000730",64.7510756439328,58.4684684684685
"ENSMUSG00000000731",67.3264031837519,46.3398692810458
"ENSMUSG00000000732",56.4551151641316,42.3611111111111
"ENSMUSG00000000738",72.3833120958988,76.9940476190476
"ENSMUSG00000000739",73.1091077207582,69.3154761904762
"ENSMUSG00000000740",18.0627177700348,66.8650793650794
"ENSMUSG00000000743",67.7232142857143,20.8956916099773
"ENSMUSG00000000751",81.1262486976773,12.7232142857143
"ENSMUSG00000000753",63.6563243183452,83.1428571428571
"ENSMUSG00000000759",78.0810767506773,13.5281385281385
"ENSMUSG00000000766",72.5102564451987,75.3125
"ENSMUSG00000000776",59.2563259613469,16.2745098039216
"ENSMUSG00000000782",73.1401110673838,8.84036796536796
"ENSMUSG00000000787",40.5662110523222,88.9090909090909
"ENSMUSG00000000792",45.0271613499769,30.0660066006601
"ENSMUSG00000000794",76.3109371573298,82.3847926267281
"ENSMUSG00000000804",89.5617609459891,22.6495726495727
"ENSMUSG00000000805",35.0749376885741,60.2702702702703
"ENSMUSG00000000811",67.1773535650188,81.0540069686411
"ENSMUSG00000000817",76.0859829825347,72.020202020202
"ENSMUSG00000000823",52.6263440860215,18.859649122807
"ENSMUSG00000000826",63.53160430839,93.4920634920635
"ENSMUSG00000000827",61.3812677388836,66.3577456298975
"ENSMUSG00000000838",56.4874192830105,83.3333333333333
"ENSMUSG00000000861",61.8686868686869,2.52564102564103
"ENSMUSG00000000869",75.9437086092715,81.959706959707
"ENSMUSG00000000876",75.3943977591036,27.2714285714286
"ENSMUSG00000000881",71.6107715048202,74.2570546737213
"ENSMUSG00000000884",75.8757871647916,88.2113821138211
"ENSMUSG00000000889",73.1272933415791,69.0515222482436
"ENSMUSG00000000901",51.5903937332509,52.6190476190476
"ENSMUSG00000000902",61.0170280944929,6.71641791044776
"ENSMUSG00000000903",82.2486772486773,86.953781512605
"ENSMUSG00000000915",62.4073653819484,77.9761904761905
"ENSMUSG00000000916",60.7568235546959,78.0674087816945
"ENSMUSG00000000934",74.2427322000493,41.031746031746
"ENSMUSG00000000938",17.4900613602973,79.5945945945946
"ENSMUSG00000000942",19.347581552306,18.2155797101449
"ENSMUSG00000000948",70.1230604601391,45.4247104247104
"ENSMUSG00000000957",53.2809678584326,54.5238095238095
"ENSMUSG00000000958",73.048586709301,49.5035460992908
"ENSMUSG00000000959",52.2272347535505,83.3333333333333
"ENSMUSG00000000976",78.2825067752984,86
"ENSMUSG00000000982",58.5858585858586,70.9420289855072
"ENSMUSG00000000983",81.8707482993197,88.7619047619048
"ENSMUSG00000001014",15.4308891698272,77.7106227106227
"ENSMUSG00000001016",62.8006872852234,84.9029982363316
"ENSMUSG00000001017",44.1000566893424,42.7339901477833
"ENSMUSG00000001018",30.9074573225517,35.6372549019608
"ENSMUSG00000001020",62.0987654320988,77.7173913043478
"ENSMUSG00000001021",74.2420947381577,90.3846153846154
"ENSMUSG00000001023",79.0804597701149,77.991452991453
"ENSMUSG00000001025",43.195336622756,79.3650793650794
"ENSMUSG00000001027",72.0947598061465,71.8772893772894
"ENSMUSG00000001029",69.5987478656801,73.9583333333333
"ENSMUSG00000001034",49.2532586986229,26.78955453149
"ENSMUSG00000001036",68.1361097898279,26.832884097035
"ENSMUSG00000001039",61.7787524366472,80.6372549019608
"ENSMUSG00000001052",74.2624284964012,58.8148148148148
"ENSMUSG00000001053",42.8354511061765,17.8100775193798
"ENSMUSG00000001054",60.5567888901222,24.5983935742972
"ENSMUSG00000001056",33.6346516007533,67.816091954023
"ENSMUSG00000001062",65.3214612319551,20.3916666666667
"ENSMUSG00000001065",60.4749123575811,82.3107993197279
"ENSMUSG00000001076",40.7692307692308,10.1994851994852
"ENSMUSG00000001082",36.9444444444444,66.9476971116315
"ENSMUSG00000001089",65.8891941391941,90.5172413793103
"ENSMUSG00000001095",62.1095849627448,61.6037735849057
"ENSMUSG00000001098",64.7543015456401,12.5537634408602
"ENSMUSG00000001100",56.2316481918755,77.5396825396825
"ENSMUSG00000001103",57.6388888888889,67.4003322259136
"ENSMUSG00000001105",42.6023260457223,66.4864864864865
"ENSMUSG00000001119",76.9084558156414,71.4976484420929
"ENSMUSG00000001120",80.9879292748193,30.7375145180023
"ENSMUSG00000001123",72.6715838509317,74.3162393162393
"ENSMUSG00000001127",67.923115809629,68
"ENSMUSG00000001128",76.0465237573671,76.4748677248677
"ENSMUSG00000001131",52.0723684210526,61.2820512820513
"ENSMUSG00000001134",56.4452473596442,48.8571428571429
"ENSMUSG00000001138",48.5953468145249,79.3363728470111
"ENSMUSG00000001143",81.5185185185185,37.9285714285714
"ENSMUSG00000001150",85.4302776715801,85.5
"ENSMUSG00000001151",84.372934839936,15.1149425287356
"ENSMUSG00000001155",74.9564014202172,85.2832512315271
"ENSMUSG00000001156",74.8606885538704,7.59075907590759
"ENSMUSG00000001157",68.7360971231392,19.8234349919743
"ENSMUSG00000001158",73.3970599734147,58.0200501253133
"ENSMUSG00000001166",63.5535434831209,42.1276595744681
"ENSMUSG00000001168",63.1673101673102,50.0170068027211
"ENSMUSG00000001173",74.985956353826,77.5990675990676
"ENSMUSG00000001175",31.6509822071377,50.7083333333333
"ENSMUSG00000001211",72.2668257058702,31.8772893772894
"ENSMUSG00000001225",72.9251584554615,78.956228956229
"ENSMUSG00000001227",52.0936528141896,18.3575642646439
"ENSMUSG00000001228",59.1108793882517,83.9434523809524
"ENSMUSG00000001229",74.7884535055588,16.3522012578616
"ENSMUSG00000001240",40.1099991278563,69.7463768115942
"ENSMUSG00000001247",64.3331842131425,14.0449438202247
"ENSMUSG00000001248",60.6063870194305,47.6190476190476
"ENSMUSG00000001249",73.3085317460317,49.3763168984408
"ENSMUSG00000001260",64.3786674238122,16.9642857142857
"ENSMUSG00000001270",23.9670764448213,26.9426406926407
"ENSMUSG00000001280",81.1289252543123,72.3484848484848
"ENSMUSG00000001281",55.3795862607338,77.0221445221445
"ENSMUSG00000001285",56.1004140786749,94.0789473684211
"ENSMUSG00000001288",43.1080180610256,30.8937198067633
"ENSMUSG00000001289",46.5994020926756,82.0679012345679
"ENSMUSG00000001300",56.6610357763326,4.85138004246285
"ENSMUSG00000001305",73.4287125702994,26.6183574879227
"ENSMUSG00000001313",16.962091503268,64.5442176870748
"ENSMUSG00000001323",64.1016809345461,8.93470790378007
"ENSMUSG00000001333",61.6428571428571,45.1923076923077
"ENSMUSG00000001334",60.1779044951314,40.8231292517007
"ENSMUSG00000001348",56.9133644133644,49.1223155929038
"ENSMUSG00000001349",65.0102040816327,77.3154761904762
"ENSMUSG00000001366",60.8930854464096,39.5833333333333
"ENSMUSG00000001376",83.9730308367002,71.9166666666667
"ENSMUSG00000001380",76.6357299498747,23.5772357723577
"ENSMUSG00000001383",58.2323232323232,90
"ENSMUSG00000001403",39.6344702323125,89.7228948076406
"ENSMUSG00000001415",70.9221633294071,73.4195402298851
"ENSMUSG00000001416",75.1927901042342,62.4
"ENSMUSG00000001418",79.8502994011976,92.8787878787879
"ENSMUSG00000001419",43.0288411660961,25.3954802259887
"ENSMUSG00000001420",60.8337481333997,13.7412329272794
"ENSMUSG00000001424",75.8914638610035,86.3095238095238
"ENSMUSG00000001435",72.8448866476233,57.6263736263736
"ENSMUSG00000001436",71.6330926660788,83.3333333333333
"ENSMUSG00000001440",64.8982857142857,4.16666666666667
"ENSMUSG00000001441",77.2032897128317,19.1163003663004
"ENSMUSG00000001444",47.3182283666155,30.3679653679654
"ENSMUSG00000001445",72.5478574834798,69.3271221532091
"ENSMUSG00000001467",67.5275938189845,25.6410256410256
"ENSMUSG00000001472",77.1661046634978,78.9285714285714
"ENSMUSG00000001473",53.1507936507937,67.3611111111111
"ENSMUSG00000001482",83.0491821244001,76.6513204608443
"ENSMUSG00000001493",46.3013473141405,47.7604166666667
"ENSMUSG00000001494",12.1050203026947,31.2393162393162
"ENSMUSG00000001496",2.82617291819746,1.84088269454123
"ENSMUSG00000001497",25.4845478595479,4.94100294985251
"ENSMUSG00000001504",4.34253780407627,16.7579908675799
"ENSMUSG00000001506",56.9170261467797,52.8935185185185
"ENSMUSG00000001507",68.939463104448,24.4062316284538
"ENSMUSG00000001508",67.4094621667437,76.5151515151515
"ENSMUSG00000001510",22.5511463844797,47.1111111111111
"ENSMUSG00000001517",72.0637266321123,87.6829268292683
"ENSMUSG00000001518",69.6214811891607,44.625
"ENSMUSG00000001520",81.1986550345329,78.8242210464433
"ENSMUSG00000001521",73.0766409974331,54.0957446808511
"ENSMUSG00000001524",64.6539876113047,65.4093567251462
"ENSMUSG00000001525",28.9122315592904,37.1212121212121
"ENSMUSG00000001542",53.8999464954521,62.280701754386
"ENSMUSG00000001552",58.6186745703791,48.4177215189873
"ENSMUSG00000001555",78.4783845278726,23.1611329547109
"ENSMUSG00000001558",91.2720394280161,41.4935064935065
"ENSMUSG00000001566",8.01618303571429,4.62433862433862
"ENSMUSG00000001569",60.9948048176203,59.6078431372549
"ENSMUSG00000001576",71.553448431621,90.5208333333333
"ENSMUSG00000001583",69.4760363692402,43.7877928949358
"ENSMUSG00000001588",68.1190718157182,78.6274509803922
"ENSMUSG00000001604",55.2224736048265,63.9
"ENSMUSG00000001622",64.957264957265,64.3589743589744
"ENSMUSG00000001627",57.9081086332779,80.5172413793103
"ENSMUSG00000001630",63.5457123942601,95.045045045045
"ENSMUSG00000001632",65.5264301636071,55.3273809523809
"ENSMUSG00000001642",64.6239773442417,24.0610328638498
"ENSMUSG00000001655",6.81556195965418,20.3935185185185
"ENSMUSG00000001656",7.64830508474576,38.2777777777778
"ENSMUSG00000001657",60.1326100060277,30.7246376811594
"ENSMUSG00000001661",38.7848516218081,54.0116279069767
"ENSMUSG00000001663",60.4684823569716,69.3956043956044
"ENSMUSG00000001665",50.3773093937028,64.4736842105263
"ENSMUSG00000001666",38.8550724637681,54.1780045351474
"ENSMUSG00000001670",75.7142857142857,80.3125
