"gene_id","gene_body_methylation","promoter_methylation"
"ENSMUSG00000000001",73.3179313996804,19.6428571428571
"ENSMUSG00000000003",70.1914926443228,64.6969696969697
"ENSMUSG00000000028",78.9335434271332,13.3534637542271
"ENSMUSG00000000031",71.7667815271093,57.9282768792573
"ENSMUSG00000000037",72.2528395779814,67.1558441558442
"ENSMUSG00000000049",66.4300879911049,72.6743626743627
"ENSMUSG00000000056",71.9037041389983,62.016369047619
"ENSMUSG00000000058",45.7218655252363,74.687074829932
"ENSMUSG00000000078",29.690171441074,87.1947364804508
"ENSMUSG00000000085",75.6280978341274,71.0088985088985
"ENSMUSG00000000088",33.568056522602,84.5669427191166
"ENSMUSG00000000093",29.0260794627201,21.5868480725624
"ENSMUSG00000000094",59.3183778747431,76.6190476190476
"ENSMUSG00000000103",61.9047619047619,NA
"ENSMUSG00000000120",41.3167986800062,42.1433982683983
"ENSMUSG00000000125",49.8069266091964,2.07978279030911
"ENSMUSG00000000126",49.4733051484876,49.5097480644356
"ENSMUSG00000000127",77.5100764421639,71.2229437229437
"ENSMUSG00000000131",75.5638615810949,32.7380952380952
"ENSMUSG00000000134",60.7945192768375,76.6515495086924
"ENSMUSG00000000142",54.6873823109722,51.8714285714286
"ENSMUSG00000000148",72.1224517894947,28.5149360670194
"ENSMUSG00000000149",63.5834378958407,29.5716198125837
"ENSMUSG00000000154",67.0910900648236,80.0766338924234
"ENSMUSG00000000157",68.9034813817423,75.4206349206349
"ENSMUSG00000000159",70.8862082059478,75.9574000878349
"ENSMUSG00000000167",53.269092019092,79.2298347910593
"ENSMUSG00000000168",68.5044585199384,18.8223504890172
"ENSMUSG00000000171",55.9860288568423,13.1956043956044
"ENSMUSG00000000182",34.4086577910107,87.2844516594517
"ENSMUSG00000000183",64.8067654285928,81.1486266309297
"ENSMUSG00000000184",53.1246496574016,2.01976028506641
"ENSMUSG00000000194",77.7834608294173,88.8211382113821
"ENSMUSG00000000197",69.9784936954835,75.3316326530612
"ENSMUSG00000000202",21.7318749626442,60.8047249907715
"ENSMUSG00000000204",74.0243324091639,70.4365079365079
"ENSMUSG00000000214",67.7194820996904,53.3369408369408
"ENSMUSG00000000215",71.4201819809527,79.4765840220386
"ENSMUSG00000000216",65.9805326333311,72.768759018759
"ENSMUSG00000000223",75.5512457261245,78.4470899470899
"ENSMUSG00000000244",60.0244103300872,75.0963203463203
"ENSMUSG00000000247",24.2141717515383,37.3711755233494
"ENSMUSG00000000248",77.2669360309878,65.1960784313725
"ENSMUSG00000000253",65.8757361551022,81.25
"ENSMUSG00000000263",64.691221791354,8.89784946236559
"ENSMUSG00000000266",68.9399629010242,85.5555555555556
"ENSMUSG00000000275",66.2793989641532,60.5273600668338
"ENSMUSG00000000276",62.2753038429606,57.5738916256158
"ENSMUSG00000000278",81.5673726136689,56.9444444444444
"ENSMUSG00000000282",34.5201460455581,44.1834554334554
"ENSMUSG00000000290",76.9697258046383,82.379584017515
"ENSMUSG00000000295",66.5819465040918,67.7777777777778
"ENSMUSG00000000296",72.7429314429699,45.0480769230769
"ENSMUSG00000000301",74.1872023681719,51.3775510204082
"ENSMUSG00000000303",70.3114847638043,64.979797979798
"ENSMUSG00000000305",69.3228233598243,51.2025012025012
"ENSMUSG00000000308",41.417834690562,6.4922480620155
"ENSMUSG00000000317",34.542089351872,9.53999453999454
"ENSMUSG00000000318",70.2045953831668,72.8721948549535
"ENSMUSG00000000320",51.3853464860574,73.3470695970696
"ENSMUSG00000000339",64.3131845976157,58.8340075225321
"ENSMUSG00000000340",79.7183070804332,81.3730158730159
"ENSMUSG00000000346",18.0088367376503,31.0616517138256
"ENSMUSG00000000355",67.497553816047,72.9315476190476
"ENSMUSG00000000359",53.8192432567433,79.5820642771862
"ENSMUSG00000000365",76.5183696767895,73.5164835164835
"ENSMUSG00000000374",75.1859465494879,15.4341736694678
"ENSMUSG00000000378",74.3217433757697,89.0432098765432
"ENSMUSG00000000381",78.721164021164,76.2588943623426
"ENSMUSG00000000384",62.893842448106,15.4413543807483
"ENSMUSG00000000385",62.0843018670436,29.6031746031746
"ENSMUSG00000000386",72.6102503431696,59.9546485260771
"ENSMUSG00000000392",80.2931071208609,40.9606938954765
"ENSMUSG00000000394",82.8071722516167,73.9790764790765
"ENSMUSG00000000399",76.0744457817623,33.5259856630824
"ENSMUSG00000000402",71.5440939897462,48.8839285714286
"ENSMUSG00000000409",67.302716438207,77.7051588782095
"ENSMUSG00000000411",77.858101813798,21.4119000657462
"ENSMUSG00000000416",71.3183876924797,25.3717850776674
"ENSMUSG00000000420",64.9613384998944,56.4965986394558
"ENSMUSG00000000435",51.0952380952381,58.840370579501
"ENSMUSG00000000439",61.8348717449841,84.9621212121212
"ENSMUSG00000000440",67.2913900801082,57.3611111111111
"ENSMUSG00000000441",62.075784899375,27.7829537612146
"ENSMUSG00000000486",54.3680182759853,8.11021759697256
"ENSMUSG00000000489",37.7299767405572,72.7451641925326
"ENSMUSG00000000530",55.2936248816701,68.3315000118279
"ENSMUSG00000000531",51.582716017883,44.4444444444444
"ENSMUSG00000000532",67.8401801404632,79.6536796536797
"ENSMUSG00000000538",72.969195608271,22.7752976190476
"ENSMUSG00000000544",65.9261585610067,56.5588499550764
"ENSMUSG00000000552",51.7437043168649,33.4322820037106
"ENSMUSG00000000555",50.4981557707122,22.3511904761905
"ENSMUSG00000000560",63.7197248089531,6.60984848484849
"ENSMUSG00000000561",55.4165651421749,69.9404761904762
"ENSMUSG00000000562",65.5109861688809,74.9934832192897
"ENSMUSG00000000563",39.8714573503899,73.8055555555556
"ENSMUSG00000000567",28.3868930492307,45.5345739828498
"ENSMUSG00000000568",30.8527257823032,9.88305322128852
"ENSMUSG00000000579",55.4495186052563,83.8505747126437
"ENSMUSG00000000581",53.5834293394777,87.2061011904762
"ENSMUSG00000000594",74.0711852835141,84.8484848484848
"ENSMUSG00000000600",68.3298518738079,44.1349206349206
"ENSMUSG00000000605",52.3121601321647,50.7142857142857
"ENSMUSG00000000606",72.7822701407607,41.25
"ENSMUSG00000000617",57.6633934553092,22.6328580979744
"ENSMUSG00000000627",60.4292915523408,54.8584656084656
"ENSMUSG00000000628",65.4943079115873,19.9368429014447
"ENSMUSG00000000631",65.9760274374386,68.5087719298246
"ENSMUSG00000000632",48.0675131168217,60.8815958815959
"ENSMUSG00000000673",78.9574909217766,64.9134199134199
"ENSMUSG00000000682",70.0974318125896,80.224292615597
"ENSMUSG00000000686",58.1584680620566,2.74612092027822
"ENSMUSG00000000690",10.4929408002803,42.4859659310879
"ENSMUSG00000000693",70.469860673349,31.7237988349099
"ENSMUSG00000000701",66.6533676760949,49.4075963718821
"ENSMUSG00000000706",33.2953581617704,43.5609243697479
"ENSMUSG00000000708",69.4378385344618,87.7333777333777
"ENSMUSG00000000711",68.639818556737,20.774818401937
"ENSMUSG00000000724",82.1213748657358,80.5200945626478
"ENSMUSG00000000730",65.812141345985,72.084521169887
"ENSMUSG00000000731",65.8739633786693,47.0605526161082
"ENSMUSG00000000732",55.8852977506824,70.7970460911637
"ENSMUSG00000000738",71.36603674251,84.480056980057
"ENSMUSG00000000739",75.1891812274044,65.733392122281
"ENSMUSG00000000740",17.0017908017908,71.0869565217391
"ENSMUSG00000000743",70.0329603026469,23.5869685869686
"ENSMUSG00000000751",81.2630664868294,16.93401937046
"ENSMUSG00000000753",64.6077281304554,80.8516483516484
"ENSMUSG00000000759",77.9546275862974,13.332955803886
"ENSMUSG00000000766",71.2494818336828,75.3028404344194
"ENSMUSG00000000776",53.0380520001459,18.4537185660781
"ENSMUSG00000000782",70.6123084203415,15.7162193362193
"ENSMUSG00000000787",32.8328528996978,86.5109441212382
"ENSMUSG00000000791",0,NA
"ENSMUSG00000000792",43.9256065571855,38.5690235690236
"ENSMUSG00000000794",74.0374616829207,75.0968394350747
"ENSMUSG00000000804",83.9290290661719,16.8928571428571
"ENSMUSG00000000805",36.4481120731121,56.2633640072664
"ENSMUSG00000000811",64.6310613575613,82.3027922370028
"ENSMUSG00000000817",78.7103174603175,68.1845404828598
"ENSMUSG00000000823",55.343728547612,14.1782407407407
"ENSMUSG00000000826",60.7623455449542,81.9529712711531
"ENSMUSG00000000827",64.6480178318414,73.689549132519
"ENSMUSG00000000838",56.4437901803493,83.0787037037037
"ENSMUSG00000000861",63.1355440905384,1.90994916485113
"ENSMUSG00000000869",71.3566788061008,73.5025062656642
"ENSMUSG00000000876",73.8690124048042,23.5459718478586
"ENSMUSG00000000881",70.5636306526944,83.5142521101425
"ENSMUSG00000000884",73.0313871691423,83.7678571428571
"ENSMUSG00000000889",68.9374292328953,70.9973544973545
"ENSMUSG00000000901",50.6293166409898,61.1019359897069
"ENSMUSG00000000902",61.6403537648173,8.16358024691358
"ENSMUSG00000000903",77.72166855723,79.5634920634921
"ENSMUSG00000000915",61.4100064521413,81.6164021164021
"ENSMUSG00000000916",52.4769956291695,74.0540789959395
"ENSMUSG00000000934",72.0234256977068,38.1765541714521
"ENSMUSG00000000938",17.4184225519177,71.6346153846154
"ENSMUSG00000000942",13.2648768412657,17.4144037780401
"ENSMUSG00000000948",71.6518331814384,66.4640914640915
"ENSMUSG00000000957",50.8910607976444,59.8688566335625
"ENSMUSG00000000958",71.5663831226253,41.7508417508418
"ENSMUSG00000000959",54.4614746725136,86.8478260869565
"ENSMUSG00000000976",76.998293812479,86.9230769230769
"ENSMUSG00000000982",76.6644620811287,55.1105442176871
"ENSMUSG00000000983",63.4350927871148,75.4320987654321
"ENSMUSG00000001014",15.3397495361781,69.265664160401
"ENSMUSG00000001016",56.1542837007953,79.0616999487967
"ENSMUSG00000001017",41.2770562770563,39.8693212917351
"ENSMUSG00000001018",30.7638266905508,39.9509803921569
"ENSMUSG00000001020",53.4554334554335,71.995670995671
"ENSMUSG00000001021",72.8280900778667,88.0034333482609
"ENSMUSG00000001023",68.5352474323063,77.9649054649055
"ENSMUSG00000001025",42.3643529367828,70.5853174603175
"ENSMUSG00000001027",74.2197289111352,75.4946524064171
"ENSMUSG00000001029",65.331219520074,70.5055636187712
"ENSMUSG00000001034",54.6422280763918,30.1804176215941
"ENSMUSG00000001036",66.2257770147217,27.6904761904762
"ENSMUSG00000001039",62.9463678192492,76.2072495405829
"ENSMUSG00000001052",74.4204402957036,55.507326007326
"ENSMUSG00000001053",41.6403357368704,16.4120625137574
"ENSMUSG00000001054",59.9699294957916,26.2961133069829
"ENSMUSG00000001056",29.9242908254536,54.0551265551266
"ENSMUSG00000001062",62.325574984062,20.3560694048499
"ENSMUSG00000001065",62.3838825279747,86.1013153513153
"ENSMUSG00000001076",34.8950019876724,14.2747503041621
"ENSMUSG00000001082",35.4409849409849,70.8131868131868
"ENSMUSG00000001089",62.5692856440779,91.9918074756784
"ENSMUSG00000001095",63.8305485470989,59.3895302228636
"ENSMUSG00000001098",58.9494865755749,11.7904570177297
"ENSMUSG00000001100",53.1003416872982,79.7275641025641
"ENSMUSG00000001103",63.0309250136836,77.3925878043525
"ENSMUSG00000001105",45.9876433090719,64.6050203026947
"ENSMUSG00000001119",75.3232674997381,75.1994434137291
"ENSMUSG00000001120",79.1290003377945,27.6456167514562
"ENSMUSG00000001123",69.7477566877567,60.1315789473684
"ENSMUSG00000001127",67.7606279422723,56.6666666666667
"ENSMUSG00000001128",73.9642332305376,84.484126984127
"ENSMUSG00000001131",55.2933037426708,56.2962962962963
"ENSMUSG00000001134",55.5164457292117,28.0696818904366
"ENSMUSG00000001138",51.1666634366885,84.7010663536087
"ENSMUSG00000001143",75.331553832287,44.9744268077601
"ENSMUSG00000001150",85.7028851728934,88.2489177489177
"ENSMUSG00000001151",84.7238232752088,13.5059031877214
"ENSMUSG00000001155",71.4432859848085,82.7527669463153
"ENSMUSG00000001156",68.398509146277,10.2823691460055
"ENSMUSG00000001157",68.8408128082199,27.5874722648916
"ENSMUSG00000001158",65.6883116883117,55.0993029474042
"ENSMUSG00000001166",60.4896609897878,48.2437823614294
"ENSMUSG00000001168",66.3823953823954,54.512987012987
"ENSMUSG00000001173",76.1798694654732,75.9440442843804
"ENSMUSG00000001175",30.764853784892,60.7751937984496
"ENSMUSG00000001211",68.5434075864423,26.9863816738817
"ENSMUSG00000001225",71.8144066047883,75.980870980871
"ENSMUSG00000001227",46.7030580805333,19.8099351181543
"ENSMUSG00000001228",59.9940451353641,84.6802721088435
"ENSMUSG00000001229",70.9025774100678,18.3743091290261
"ENSMUSG00000001240",33.1798993978481,72.6356735052387
"ENSMUSG00000001247",63.0977767088878,15.5071428571429
"ENSMUSG00000001248",61.0345605523649,34.6218487394958
"ENSMUSG00000001249",74.143359149598,51.575
