"gene_id","gene_body_methylation","promoter_methylation"
"ENSMUSG00000000001",73.6755957245308,24.6037037037037
"ENSMUSG00000000003",69.4146638801811,73.9646464646465
"ENSMUSG00000000028",78.4349593150614,17.1875
"ENSMUSG00000000031",69.3955943250298,72.742818978774
"ENSMUSG00000000037",72.3597905590913,66.1477411477411
"ENSMUSG00000000049",68.5393255083977,62.4213220641792
"ENSMUSG00000000056",74.0718958460894,71.2346681096681
"ENSMUSG00000000058",42.732683982684,84.7442680776014
"ENSMUSG00000000078",30.155753968254,89.3609022556391
"ENSMUSG00000000085",75.6867233112908,68.3673469387755
"ENSMUSG00000000088",34.778879604461,84.1269841269841
"ENSMUSG00000000093",32.3223740472513,24.2691435548578
"ENSMUSG00000000094",56.6195952195952,84.1397849462366
"ENSMUSG00000000103",37.5,NA
"ENSMUSG00000000120",44.0103171285237,45.6075533661741
"ENSMUSG00000000125",49.2944153560143,3.55002675227394
"ENSMUSG00000000126",46.8543814043198,45.6258131667968
"ENSMUSG00000000127",77.7591939687728,68.944099378882
"ENSMUSG00000000131",77.3317988740524,32.5574712643678
"ENSMUSG00000000134",59.6770178132007,73.1439393939394
"ENSMUSG00000000142",57.3347952138936,50.2768549280177
"ENSMUSG00000000148",75.5671667513773,29.6109320921351
"ENSMUSG00000000149",67.1616567610947,25.974025974026
"ENSMUSG00000000154",68.5882723932939,76.5242763772176
"ENSMUSG00000000157",70.9131694109104,80.3831417624521
"ENSMUSG00000000159",70.8323332734107,72.8048340548341
"ENSMUSG00000000167",60.3958194583195,79.7564935064935
"ENSMUSG00000000168",65.135065842613,17.0610723964383
"ENSMUSG00000000171",54.5790683874796,11.5502211813687
"ENSMUSG00000000182",34.0425236242357,86.6618566618567
"ENSMUSG00000000183",64.1941391941392,84.4826964223516
"ENSMUSG00000000184",53.1529181471973,1.34803921568627
"ENSMUSG00000000194",78.4083018875646,93.8888888888889
"ENSMUSG00000000197",69.5432488879886,81.7777777777778
"ENSMUSG00000000202",20.0084822584823,54.3991046831956
"ENSMUSG00000000204",76.0294784580499,48.9909297052154
"ENSMUSG00000000214",65.4789190967762,52.9545454545455
"ENSMUSG00000000215",72.5028462450823,92.4242424242424
"ENSMUSG00000000216",66.3921014732016,74.5777777777778
"ENSMUSG00000000223",76.6838821725431,70.8465608465608
"ENSMUSG00000000244",61.427944575266,66.2878787878788
"ENSMUSG00000000247",31.2181361848029,56.7367906066536
"ENSMUSG00000000248",78.8425552437619,71.078431372549
"ENSMUSG00000000253",63.833258152725,80.1515151515151
"ENSMUSG00000000263",65.8264107223697,9.36507936507937
"ENSMUSG00000000266",68.9991175449788,68.9930555555556
"ENSMUSG00000000275",63.1788798119443,54.8611111111111
"ENSMUSG00000000276",63.9580996702919,59.0178571428571
"ENSMUSG00000000278",83.4140866166183,53.2751937984496
"ENSMUSG00000000282",35.2729140898784,31.484593837535
"ENSMUSG00000000290",74.621624937219,79.0357142857143
"ENSMUSG00000000295",65.4210021057847,73.4444444444444
"ENSMUSG00000000296",71.7970147652422,43.4285714285714
"ENSMUSG00000000301",75.1358965808254,54.6626984126984
"ENSMUSG00000000303",68.6563764878271,73.1692612942613
"ENSMUSG00000000305",69.1578943651703,56.4975845410628
"ENSMUSG00000000308",42.65179430358,10.5847953216374
"ENSMUSG00000000317",36.4690037631214,7.79728090066436
"ENSMUSG00000000318",66.0470391286718,75.0529100529101
"ENSMUSG00000000320",48.270116844262,69.4897959183673
"ENSMUSG00000000339",70.8582089552239,57.7464494569758
"ENSMUSG00000000340",78.9659142901937,80.544532627866
"ENSMUSG00000000346",14.7332964193429,29.6428571428571
"ENSMUSG00000000355",62.5660410149461,82.1216931216931
"ENSMUSG00000000359",50.8047838237712,83.609022556391
"ENSMUSG00000000365",77.4449505899759,80.6140350877193
"ENSMUSG00000000374",77.3931852842359,13.7838468720822
"ENSMUSG00000000378",74.0777703214251,91.2215320910973
"ENSMUSG00000000381",82.4669735585229,71.3725490196078
"ENSMUSG00000000384",63.6232355034008,14.4561872367995
"ENSMUSG00000000385",60.4791765057925,31.2192118226601
"ENSMUSG00000000386",72.6260221260221,43.4206349206349
"ENSMUSG00000000392",77.8022159592498,39.8198198198198
"ENSMUSG00000000394",81.7143048268876,76.989247311828
"ENSMUSG00000000399",75.9699816231105,32.4810606060606
